bonferroni_p_value,bootstrap_lower,bootstrap_upper,data_source,economic_result_basis,execution_cost_block,family,largest_contribution,losses,matched_events,matched_matches,mean_pnl,net_pnl,numeric_provenance,object,pnl_without_largest,q_value,raw_p_value,reject_reason,rule_id,sample_count,selection_eligible,time_interval,unit,wins
1.0,-50.478575000000006,21.5857125,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,timing,-0.915,528,1585,1585,-0.008734384858044156,-13.843999999999987,OBSERVED_VALUE,all_training_conditions,-12.928999999999998,0.9720775371442447,0.7686231376862314,FDR_NOT_SIGNIFICANT,elapsed_seconds_lt_-38,1,False,UNKNOWN,record,1057
1.0,-36.479012499999996,19.406687499999997,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,327,974,974,-0.008870123203285405,-8.639499999999984,OBSERVED_VALUE,all_training_conditions,-7.7345,0.9720775371442447,0.7203279672032796,FDR_NOT_SIGNIFICANT,elapsed_seconds_lt_-38__and__level_eq_ATP,1,False,UNKNOWN,record,647
1.0,-26.536874999999984,16.177762499999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,201,611,611,-0.008518003273322425,-5.204500000000001,OBSERVED_VALUE,all_training_conditions,-4.289499999999999,0.9720775371442447,0.6815318468153184,FDR_NOT_SIGNIFICANT,elapsed_seconds_lt_-38__and__level_eq_WTA,1,False,UNKNOWN,record,410
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,timing,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,elapsed_seconds_lt_-4388,1,False,UNKNOWN,record,0
1.0,-42.89319999999999,22.0525625,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,timing,-0.915,443,1330,1330,-0.007730451127819553,-10.281500000000005,OBSERVED_VALUE,all_training_conditions,-9.366499999999998,0.9720775371442447,0.7335266473352665,FDR_NOT_SIGNIFICANT,elapsed_seconds_lt_-52,1,False,UNKNOWN,record,887
1.0,-35.682162500000004,17.160787499999994,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,288,852,852,-0.010264084507042246,-8.744999999999994,OBSERVED_VALUE,all_training_conditions,-7.839999999999999,0.9720775371442447,0.7379262073792621,FDR_NOT_SIGNIFICANT,elapsed_seconds_lt_-52__and__level_eq_ATP,1,False,UNKNOWN,record,564
1.0,-21.06455,17.711187499999994,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,155,478,478,-0.0032144351464435186,-1.536500000000002,OBSERVED_VALUE,all_training_conditions,-0.621500000000001,0.9720775371442447,0.5542445755424458,FDR_NOT_SIGNIFICANT,elapsed_seconds_lt_-52__and__level_eq_WTA,1,False,UNKNOWN,record,323
1.0,-51.239137500000005,20.735075000000005,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,timing,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.799020097990201,FDR_NOT_SIGNIFICANT,elapsed_seconds_lt_300,1,False,UNKNOWN,record,1123
1.0,-40.069612499999984,17.779387499999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,348,1031,1031,-0.010561105722599412,-10.888499999999993,OBSERVED_VALUE,all_training_conditions,-9.983499999999998,0.9720775371442447,0.7672232776722328,FDR_NOT_SIGNIFICANT,elapsed_seconds_lt_300__and__level_eq_ATP,1,False,UNKNOWN,record,683
1.0,-26.85883749999999,18.094725,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,215,655,655,-0.00667099236641222,-4.369500000000004,OBSERVED_VALUE,all_training_conditions,-3.4545000000000003,0.9720775371442447,0.6446355364463554,FDR_NOT_SIGNIFICANT,elapsed_seconds_lt_300__and__level_eq_WTA,1,False,UNKNOWN,record,440
1.0,-39.41709999999999,18.541575000000005,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,competition,-0.905,348,1031,1031,-0.010561105722599412,-10.888499999999993,OBSERVED_VALUE,all_training_conditions,-9.983499999999998,0.9720775371442447,0.7802219778022198,FDR_NOT_SIGNIFICANT,level_eq_ATP,1,False,UNKNOWN,record,683
1.0,-27.285549999999997,18.098149999999997,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,competition,-0.915,215,655,655,-0.00667099236641222,-4.369500000000004,OBSERVED_VALUE,all_training_conditions,-3.4545000000000003,0.9720775371442447,0.647035296470353,FDR_NOT_SIGNIFICANT,level_eq_WTA,1,False,UNKNOWN,record,440
1.0,-51.77942499999999,19.950650000000003,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7997200279972003,FDR_NOT_SIGNIFICANT,path_high_ge_0.0125,1,False,UNKNOWN,record,1123
1.0,-48.03225,24.82424999999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,554,1684,1684,-0.006807304038004746,-11.463499999999993,OBSERVED_VALUE,all_training_conditions,-10.538499999999996,0.9720775371442447,0.7350264973502649,FDR_NOT_SIGNIFICANT,path_high_ge_0.0125__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,1130
1.0,-48.253337499999994,24.815049999999975,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,554,1684,1684,-0.006801365795724462,-11.453499999999995,OBSERVED_VALUE,all_training_conditions,-10.528499999999998,0.9720775371442447,0.7319268073192681,FDR_NOT_SIGNIFICANT,path_high_ge_0.0125__and__elapsed_seconds_ge_-38,1,False,UNKNOWN,record,1130
1.0,-51.385312500000005,21.608274999999985,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7941205879412059,FDR_NOT_SIGNIFICANT,path_high_ge_0.0125__and__elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,1123
1.0,-44.506024999999994,29.095812499999994,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,551,1686,1686,-0.004629300118623972,-7.8050000000000175,OBSERVED_VALUE,all_training_conditions,-6.88,0.9720775371442447,0.6707329267073293,FDR_NOT_SIGNIFICANT,path_high_ge_0.0125__and__elapsed_seconds_ge_-52,1,False,UNKNOWN,record,1135
1.0,-47.5980375,24.011174999999994,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,554,1684,1684,-0.007044833729216149,-11.863499999999995,OBSERVED_VALUE,all_training_conditions,-10.938499999999998,0.9720775371442447,0.7394260573942606,FDR_NOT_SIGNIFICANT,path_high_ge_0.0125__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,1130
1.0,-51.13004999999999,21.566,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,551,1652,1652,-0.008779055690072634,-14.50299999999999,OBSERVED_VALUE,all_training_conditions,-13.587999999999997,0.9720775371442447,0.7821217878212179,FDR_NOT_SIGNIFICANT,path_high_ge_0.0125__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,1101
1.0,-50.8755625,21.30903749999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,528,1585,1585,-0.008734384858044156,-13.843999999999987,OBSERVED_VALUE,all_training_conditions,-12.928999999999998,0.9720775371442447,0.778022197780222,FDR_NOT_SIGNIFICANT,path_high_ge_0.0125__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,1057
1.0,-43.631875,22.354312499999992,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,443,1330,1330,-0.007730451127819553,-10.281500000000005,OBSERVED_VALUE,all_training_conditions,-9.366499999999998,0.9720775371442447,0.7227277272272773,FDR_NOT_SIGNIFICANT,path_high_ge_0.0125__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,887
1.0,-52.050699999999985,21.363324999999993,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7953204679532047,FDR_NOT_SIGNIFICANT,path_high_ge_0.0125__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,1123
1.0,-39.677675,17.351262499999994,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,348,1031,1031,-0.010561105722599412,-10.888499999999993,OBSERVED_VALUE,all_training_conditions,-9.983499999999998,0.9720775371442447,0.7639236076392361,FDR_NOT_SIGNIFICANT,path_high_ge_0.0125__and__level_eq_ATP,1,False,UNKNOWN,record,683
1.0,-27.23995,18.46324999999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,215,655,655,-0.00667099236641222,-4.369500000000004,OBSERVED_VALUE,all_training_conditions,-3.4545000000000003,0.9720775371442447,0.6485351464853515,FDR_NOT_SIGNIFICANT,path_high_ge_0.0125__and__level_eq_WTA,1,False,UNKNOWN,record,440
1.0,-52.105937499999996,20.4296125,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.791020897910209,FDR_NOT_SIGNIFICANT,path_high_ge_0.2905,1,False,UNKNOWN,record,1123
1.0,-48.1310125,25.19643749999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,554,1684,1684,-0.006807304038004746,-11.463499999999993,OBSERVED_VALUE,all_training_conditions,-10.538499999999996,0.9720775371442447,0.7264273572642735,FDR_NOT_SIGNIFICANT,path_high_ge_0.2905__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,1130
1.0,-47.3498375,24.929912499999997,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,554,1684,1684,-0.006801365795724462,-11.453499999999995,OBSERVED_VALUE,all_training_conditions,-10.528499999999998,0.9720775371442447,0.7312268773122688,FDR_NOT_SIGNIFICANT,path_high_ge_0.2905__and__elapsed_seconds_ge_-38,1,False,UNKNOWN,record,1130
1.0,-52.16913749999999,21.971837499999992,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7885211478852114,FDR_NOT_SIGNIFICANT,path_high_ge_0.2905__and__elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,1123
1.0,-44.6713375,27.957687499999967,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,551,1686,1686,-0.004629300118623972,-7.8050000000000175,OBSERVED_VALUE,all_training_conditions,-6.88,0.9720775371442447,0.6628337166283371,FDR_NOT_SIGNIFICANT,path_high_ge_0.2905__and__elapsed_seconds_ge_-52,1,False,UNKNOWN,record,1135
1.0,-48.714099999999995,23.911524999999994,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,554,1684,1684,-0.007044833729216149,-11.863499999999995,OBSERVED_VALUE,all_training_conditions,-10.938499999999998,0.9720775371442447,0.7343265673432656,FDR_NOT_SIGNIFICANT,path_high_ge_0.2905__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,1130
1.0,-51.333974999999995,21.086049999999993,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,551,1652,1652,-0.008779055690072634,-14.50299999999999,OBSERVED_VALUE,all_training_conditions,-13.587999999999997,0.9720775371442447,0.777922207779222,FDR_NOT_SIGNIFICANT,path_high_ge_0.2905__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,1101
1.0,-49.725037499999985,21.986612500000003,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,528,1585,1585,-0.008734384858044156,-13.843999999999987,OBSERVED_VALUE,all_training_conditions,-12.928999999999998,0.9720775371442447,0.7785221477852214,FDR_NOT_SIGNIFICANT,path_high_ge_0.2905__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,1057
1.0,-42.965925,21.25548749999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,443,1330,1330,-0.007730451127819553,-10.281500000000005,OBSERVED_VALUE,all_training_conditions,-9.366499999999998,0.9720775371442447,0.7269273072692731,FDR_NOT_SIGNIFICANT,path_high_ge_0.2905__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,887
1.0,-52.21038749999998,20.836937499999955,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,563,1686,1686,-0.00904982206405693,-15.257999999999985,OBSERVED_VALUE,all_training_conditions,-14.343,0.9720775371442447,0.7936206379362064,FDR_NOT_SIGNIFICANT,path_high_ge_0.2905__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,1123
1.0,-39.77176249999999,17.507687499999992,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,348,1031,1031,-0.010561105722599412,-10.888499999999993,OBSERVED_VALUE,all_training_conditions,-9.983499999999998,0.9720775371442447,0.7703229677032297,FDR_NOT_SIGNIFICANT,path_high_ge_0.2905__and__level_eq_ATP,1,False,UNKNOWN,record,683
1.0,-26.618225,17.330212499999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,215,655,655,-0.00667099236641222,-4.369500000000004,OBSERVED_VALUE,all_training_conditions,-3.4545000000000003,0.9720775371442447,0.6493350664933507,FDR_NOT_SIGNIFICANT,path_high_ge_0.2905__and__level_eq_WTA,1,False,UNKNOWN,record,440
1.0,-52.832362499999995,19.021824999999982,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,-0.915,560,1679,1679,-0.009957415128052427,-16.718500000000024,OBSERVED_VALUE,all_training_conditions,-15.803499999999996,0.979364088907565,0.8141185881411859,FDR_NOT_SIGNIFICANT,path_high_ge_0.51,1,False,UNKNOWN,record,1119
1.0,-52.692574999999984,19.630774999999993,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,554,1675,1675,-0.009461791044776109,-15.848499999999984,OBSERVED_VALUE,all_training_conditions,-14.923500000000004,0.9725045307174116,0.8036196380361964,FDR_NOT_SIGNIFICANT,path_high_ge_0.51__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,1121
1.0,-54.390225,18.084749999999985,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,556,1675,1675,-0.010658805970149229,-17.853499999999958,OBSERVED_VALUE,all_training_conditions,-16.928500000000003,0.9799762880854771,0.8398160183981602,FDR_NOT_SIGNIFICANT,path_high_ge_0.51__and__elapsed_seconds_ge_-38,1,False,UNKNOWN,record,1119
1.0,-53.26318749999999,20.268337499999994,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,560,1679,1679,-0.009957415128052427,-16.718500000000024,OBSERVED_VALUE,all_training_conditions,-15.803499999999996,0.9799762880854771,0.8189181081891811,FDR_NOT_SIGNIFICANT,path_high_ge_0.51__and__elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,1119
1.0,-50.85868749999999,21.70098749999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,553,1677,1677,-0.008494335122242099,-14.245,OBSERVED_VALUE,all_training_conditions,-13.32,0.9720775371442447,0.7835216478352165,FDR_NOT_SIGNIFICANT,path_high_ge_0.51__and__elapsed_seconds_ge_-52,1,False,UNKNOWN,record,1124
1.0,-50.9736,21.69598749999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,553,1675,1675,-0.009103582089552231,-15.248499999999988,OBSERVED_VALUE,all_training_conditions,-14.323500000000003,0.9720775371442447,0.8011198880111989,FDR_NOT_SIGNIFICANT,path_high_ge_0.51__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,1122
1.0,-49.6563375,21.985662500000004,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,536,1623,1623,-0.008538508934072707,-13.858000000000004,OBSERVED_VALUE,all_training_conditions,-12.943000000000001,0.9720775371442447,0.7791220877912208,FDR_NOT_SIGNIFICANT,path_high_ge_0.51__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,1087
1.0,-47.530049999999996,23.368062499999986,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,513,1557,1557,-0.008159280667951197,-12.704000000000015,OBSERVED_VALUE,all_training_conditions,-11.789000000000005,0.9720775371442447,0.7549245075492451,FDR_NOT_SIGNIFICANT,path_high_ge_0.51__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,1044
1.0,-40.96738749999998,22.953249999999993,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,429,1304,1304,-0.00701802147239264,-9.151500000000002,OBSERVED_VALUE,all_training_conditions,-8.2365,0.9720775371442447,0.7071292870712929,FDR_NOT_SIGNIFICANT,path_high_ge_0.51__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,875
1.0,-50.7821125,21.256137500000005,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,548,1656,1656,-0.009123188405797093,-15.107999999999986,OBSERVED_VALUE,all_training_conditions,-14.193000000000001,0.9720775371442447,0.7916208379162084,FDR_NOT_SIGNIFICANT,path_high_ge_0.51__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,1108
1.0,-40.094387499999996,16.906099999999963,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,346,1027,1027,-0.011195228821811096,-11.497499999999995,OBSERVED_VALUE,all_training_conditions,-10.592500000000003,0.9720775371442447,0.7869213078692131,FDR_NOT_SIGNIFICANT,path_high_ge_0.51__and__level_eq_ATP,1,False,UNKNOWN,record,681
1.0,-27.670662499999995,16.957662499999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,214,652,652,-0.008007668711656446,-5.221000000000003,OBSERVED_VALUE,all_training_conditions,-4.306000000000002,0.9720775371442447,0.6807319268073193,FDR_NOT_SIGNIFICANT,path_high_ge_0.51__and__level_eq_WTA,1,False,UNKNOWN,record,438
1.0,-9.902887499999988,26.98864999999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,-0.915,111,615,615,0.014755284552845555,9.074500000000016,OBSERVED_VALUE,all_training_conditions,9.9895,0.9720775371442447,0.16568343165683433,FDR_NOT_SIGNIFICANT,path_high_ge_0.7315,1,False,UNKNOWN,record,504
1.0,-11.699599999999997,24.777849999999997,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,111,606,606,0.011243399339933974,6.813499999999989,OBSERVED_VALUE,all_training_conditions,7.738500000000001,0.9720775371442447,0.23987601239876014,FDR_NOT_SIGNIFICANT,path_high_ge_0.7315__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,495
1.0,-11.699937499999995,24.6356375,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,111,606,606,0.011004125412541243,6.668499999999993,OBSERVED_VALUE,all_training_conditions,7.5935000000000015,0.9720775371442447,0.23267673232676733,FDR_NOT_SIGNIFICANT,path_high_ge_0.7315__and__elapsed_seconds_ge_-38,1,False,UNKNOWN,record,495
1.0,-9.458874999999995,26.822049999999994,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,111,615,615,0.014755284552845555,9.074500000000016,OBSERVED_VALUE,all_training_conditions,9.9895,0.9720775371442447,0.16698330166983302,FDR_NOT_SIGNIFICANT,path_high_ge_0.7315__and__elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,504
1.0,-11.861124999999998,24.959662499999997,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,111,610,610,0.011718032786885237,7.147999999999994,OBSERVED_VALUE,all_training_conditions,8.072999999999999,0.9720775371442447,0.22157784221577842,FDR_NOT_SIGNIFICANT,path_high_ge_0.7315__and__elapsed_seconds_ge_-52,1,False,UNKNOWN,record,499
1.0,-12.193537499999996,24.481374999999993,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,111,606,606,0.011086633663366326,6.7184999999999935,OBSERVED_VALUE,all_training_conditions,7.6435,0.9720775371442447,0.23987601239876014,FDR_NOT_SIGNIFICANT,path_high_ge_0.7315__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,495
1.0,-10.1471125,21.725025000000002,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,84,496,496,0.01155241935483871,5.73,OBSERVED_VALUE,all_training_conditions,6.644999999999998,0.9720775371442447,0.24267573242675733,FDR_NOT_SIGNIFICANT,path_high_ge_0.7315__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,412
1.0,-12.981074999999995,18.9337125,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,83,477,477,0.007262054507337513,3.4639999999999938,OBSERVED_VALUE,all_training_conditions,4.379,0.9720775371442447,0.33856614338566143,FDR_NOT_SIGNIFICANT,path_high_ge_0.7315__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,394
1.0,-11.710087499999995,18.168812499999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,70,402,402,0.009159203980099485,3.681999999999993,OBSERVED_VALUE,all_training_conditions,4.5969999999999995,0.9720775371442447,0.3117688231176882,FDR_NOT_SIGNIFICANT,path_high_ge_0.7315__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,332
1.0,-10.613349999999995,21.921549999999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,85,503,503,0.011779324055666009,5.9250000000000025,OBSERVED_VALUE,all_training_conditions,6.839999999999997,0.9720775371442447,0.2385761423857614,FDR_NOT_SIGNIFICANT,path_high_ge_0.7315__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,418
1.0,-8.450337499999998,19.816525,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,67,368,368,0.0165217391304348,6.080000000000005,OBSERVED_VALUE,all_training_conditions,6.9849999999999985,0.9720775371442447,0.20837916208379162,FDR_NOT_SIGNIFICANT,path_high_ge_0.7315__and__level_eq_ATP,1,False,UNKNOWN,record,301
1.0,-8.767249999999997,14.080149999999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,44,247,247,0.012123481781376516,2.9944999999999995,OBSERVED_VALUE,all_training_conditions,3.909500000000001,0.9720775371442447,0.30716928307169283,FDR_NOT_SIGNIFICANT,path_high_ge_0.7315__and__level_eq_WTA,1,False,UNKNOWN,record,203
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5038496150384961,FDR_NOT_SIGNIFICANT,path_high_ge_0.989,1,False,UNKNOWN,record,1
1.0,0.01100000000000001,0.01100000000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.01100000000000001,0,1,1,0.01100000000000001,0.01100000000000001,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.49725027497250274,FDR_NOT_SIGNIFICANT,path_high_ge_0.989__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,1
